t [s],FA [g],SS [g]
425.40000000000003,0.0023970653,-0.0017160213
425.44,0.001700733,-0.0010936097
425.48,0.0010927109,-0.001531779
425.52,0.0016396925,-0.0015699294
425.56,0.0017051717,-0.0022055989
425.6,0.0020769334,-0.0037941255
425.64,0.0020174421,-0.0039087483
425.68,0.0016102744,-0.002980996
425.72,0.002409669,-0.0030777776
425.76,0.0021776406,-0.0031145667
425.8,0.0018039228,-0.0027087496
425.84000000000003,0.0023494074,-0.0023717755
425.88,0.0017172517,-0.0027265886
425.92,0.0021014686,-0.0035328052
425.96000000000004,0.0032229642,-0.0032592556
426.0,0.002882579,-0.0024732992
426.04,0.002926739,-0.0022123037
426.08,0.003149364,-0.0019623295
426.12,0.0031137988,-0.0019248399
426.16,0.0035776256,-0.0013009324
426.2,0.0028635096,-0.0001817622
426.24,0.0026486868,-0.00049306086
426.28000000000003,0.0032232483,-0.0008876643
426.32,0.0023469538,-0.0005592573
426.36,0.0016987314,-0.00043632046
426.40000000000003,0.0015175134,-0.00086409255
426.44,0.0012888164,-0.001721664
426.48,0.0015612384,-0.00049829023
426.52,0.002091539,0.001589562
426.56,0.0022401281,0.0012121692
426.6,0.0019378463,0.00042203112
426.64,0.0013440425,0.00046477575
426.68,0.0015764352,0.0010197216
426.72,0.0016046065,0.002033963
426.76,0.0007976534,0.0021932547
426.8,0.00057006563,0.0024200275
426.84000000000003,0.0005173058,0.0029533168
426.88,2.2575432e-05,0.002448567
426.92,-0.0005905262,0.0022288195
426.96000000000004,-0.0013566695,0.0027973165
427.0,-0.0021401932,0.0042531486
427.04,-0.00228828,0.0044518886
427.08,-0.0023030285,0.0020412097
427.12,-0.0027661505,0.0017417773
427.16,-0.003224279,0.0038819017
427.2,-0.0039466387,0.004809323
427.24,-0.004244519,0.0038600883
427.28000000000003,-0.003701973,0.0023778004
427.32,-0.0036963148,0.002588937
427.36,-0.0040107267,0.0038977922
427.40000000000003,-0.004038893,0.0042159813
427.44,-0.004125132,0.0037181722
427.48,-0.0041388203,0.0026337807
427.52,-0.0046026157,0.0020034777
427.56,-0.004988133,0.002561374
427.6,-0.0050687925,0.0028158026
427.64,-0.005325041,0.003061693
427.68,-0.0050043436,0.0021907273
427.72,-0.0050092335,0.0015128985
427.76,-0.005101415,0.0017125782
427.8,-0.004698992,0.0015311468
427.84000000000003,-0.004640791,0.002026554
427.88,-0.004441872,0.0017449992
427.92,-0.004588826,-0.0003029832
427.96000000000004,-0.0048720553,-0.0012706586
428.0,-0.004196629,-0.0008653355
428.04,-0.0034365156,-3.6126443e-05
428.08,-0.0033755554,-0.00024184452
428.12,-0.0037708927,-0.0012989729
428.16,-0.0033920472,-0.001327365
428.2,-0.0024416414,-0.0005285928
428.24,-0.0018126823,-0.00015412272
428.28000000000003,-0.0014968888,-0.0014130125
428.32,-0.0018458815,-0.002253764
428.36,-0.0017073215,-0.0022301616
428.40000000000003,-0.0010129113,-0.0022114539
428.44,-0.0005823522,-0.0027728686
428.48,-0.0002913938,-0.0028987671
428.52,-0.0005373235,-0.003122779
428.56,-0.00041509717,-0.003453325
428.6,0.00073608384,-0.0031264462
428.64,0.0013153712,-0.0028796748
428.68,0.0012408048,-0.0026485114
428.72,0.00089405297,-0.0030434798
428.76,0.0011154236,-0.003476878
428.8,0.0016785942,-0.0034910142
428.84000000000003,0.0020321014,-0.0031329687
428.88,0.0021287894,-0.0023897905
428.92,0.0017166648,-0.002764067
428.96000000000004,0.001803488,-0.0034840284
429.0,0.0019343476,-0.0024739949
429.04,0.001878059,-0.0026312335
429.08,0.0020704716,-0.0041335872
429.12,0.0020208494,-0.0044083595
429.16,0.0023961675,-0.003472938
429.2,0.0023966434,-0.0028921955
429.24,0.00186987,-0.0033226027
429.28000000000003,0.0018431499,-0.0031703776
429.32,0.0025488771,-0.0027106178
429.36,0.0031214792,-0.0027240166
429.40000000000003,0.0029028289,-0.00212044
429.44,0.0024412319,-0.0009860672
429.48,0.0017054108,0.0004533311
429.52,0.0017096238,0.00044956236
429.56,0.0018207257,-0.00090708665
429.6,0.0017275808,-0.0008367969
429.64,0.0016002833,-0.00034543657
429.68,0.0009794309,3.4032033e-05
429.72,0.0014189135,-6.165612e-05
429.76,0.001726153,0.00011702974
429.8,0.001642354,0.0010862057
429.84000000000003,0.0021097835,0.0007421446
429.88,0.001905744,0.00062901614
429.92,0.002015415,0.00085246586
429.96000000000004,0.0021550944,0.0009026117
430.0,0.002325468,0.0013208749
430.04,0.0019892724,0.0021708668
430.08,0.0006816276,0.0028573473
430.12,0.00060130365,0.0017182496
430.16,0.001033251,0.0013652929
430.2,0.0007509409,0.0026595583
430.24,-0.00022633825,0.003980397
430.28000000000003,-0.00018949526,0.0038559923
430.32,0.00013535231,0.0040063877
430.36,-0.00059929147,0.005259896
430.40000000000003,-0.0006898459,0.0040231263
430.44,-0.0010873732,0.0030696471
430.48,-0.0015782241,0.0042694113
430.52,-0.0017870101,0.0047112643
430.56,-0.0021787651,0.0035782948
430.6,-0.0022846328,0.0033823082
430.64,-0.0028677257,0.0041623334
430.68,-0.0032334859,0.0030687721
430.72,-0.003468481,0.0029416305
430.76,-0.0032316516,0.0035212114
430.8,-0.0033182863,0.0020742049
430.84000000000003,-0.0045709335,0.0010720667
430.88,-0.005083512,0.0018256876
430.92,-0.0051119216,0.0018489026
430.96000000000004,-0.005620757,0.0017123458
431.0,-0.005683328,0.0028884215
431.04,-0.0050027673,0.0023878557
431.08,-0.004580151,0.00045153324
431.12,-0.004759851,0.00022226493
431.16,-0.005075485,0.00037972655
431.2,-0.0052555874,-0.00031938902
431.24,-0.0053556967,0.0006426306
431.28000000000003,-0.005356202,0.0019092784
431.32,-0.0051350715,0.0005256764
431.36,-0.0051779966,-0.0002700778
431.40000000000003,-0.005040964,-0.00042605223
431.44,-0.0047198674,-0.0015810473
431.48,-0.004447781,-0.0011770098
431.52,-0.0040344903,0.00010376784
431.56,-0.004152298,2.0926871e-05
431.6,-0.0040578465,0.0002194753
431.64,-0.0037925208,0.00028233102
431.68,-0.0034756735,-0.0031338092
431.72,-0.0032143388,-0.0050063897
431.76,-0.0028680405,-0.003712969
431.8,-0.0025762913,-0.003880527
431.84000000000003,-0.0023911733,-0.0037220176
431.88,-0.0017025343,-0.0024098349
431.92,-0.0013298865,-0.003087181
431.96000000000004,-0.0010648343,-0.0031020278
432.0,-0.0009503054,-0.0010836733
432.04,-0.00045629567,-0.0023958024
432.08,0.00019848978,-0.00436988
432.12,0.00043821495,-0.004067654
432.16,0.0008393111,-0.00398321
432.2,0.00093631464,-0.0036495388
432.24,0.0014317003,-0.0019842107
432.28000000000003,0.0018462194,-0.0014145373
432.32,0.0028172072,-0.0013604641
432.36,0.0033373272,-0.00030347382
432.40000000000003,0.0038791052,-0.0025868511
432.44,0.0042946343,-0.003745807
432.48,0.003994651,-0.002578496
432.52,0.0042523136,-0.0029794022
432.56,0.004293243,-0.0026381444
432.6,0.0044833673,-0.002178831
432.64,0.004593636,-0.0026080892
432.68,0.0053591942,-0.0021064254
432.72,0.006072808,-0.00058385375
432.76,0.006629328,-0.0013052683
432.8,0.0073276446,-0.0005640553
432.84000000000003,0.007895886,0.0014337179
432.88,0.007876096,0.0010415607
432.92,0.0074936985,0.00087258016
432.96000000000004,0.0075503644,-7.3439944e-05
433.0,0.007069725,-0.0008356985
433.04,0.0069839065,-0.00021302953
433.08,0.007010089,0.0008194987
433.12,0.006999042,0.0013533175
433.16,0.0069748145,0.0021420182
433.2,0.0072565293,0.002338857
433.24,0.0070485054,0.0022686624
433.28000000000003,0.0067495913,0.0022434976
433.32,0.0069139944,0.00040317222
433.36,0.006438019,0.0007850298
433.40000000000003,0.0061815204,0.0017713628
433.44,0.00516136,0.001574123
433.48,0.004796228,0.0020455422
433.52,0.004291336,0.0025813177
433.56,0.003611154,0.002360569
433.6,0.0024859135,0.0022074708
433.64,0.0016161974,0.0022493836
433.68,0.0012023936,0.0022725635
433.72,0.00013364875,0.0026499992
433.76,-0.00023300179,0.0015995221
433.8,-0.0014649108,0.0020918853
433.84000000000003,-0.0024633477,0.0024731671
433.88,-0.0036306335,0.001694901
433.92,-0.004328234,0.00080532016
433.96000000000004,-0.0047232807,4.8915124e-05
434.0,-0.0052470756,-0.00017738961
434.04,-0.0058546118,0.0004654175
434.08,-0.0062447665,0.0005021524
434.12,-0.006419429,0.00051290303
434.16,-0.007382243,0.0012983895
434.2,-0.008186933,0.001111095
434.24,-0.008904834,0.002020876
434.28000000000003,-0.009393004,0.0014146236
434.32,-0.009662389,0.00092161546
434.36,-0.009473597,0.0009995763
434.40000000000003,-0.009554528,0.0005763146
434.44,-0.009792439,-0.00040799993
434.48,-0.009986558,-0.0002597388
434.52,-0.01014643,-8.769989e-05
434.56,-0.010219377,-3.0247296e-05
434.6,-0.010238906,-0.00077652093
434.64,-0.009890623,-0.0010088227
434.68,-0.009968467,-0.0007530112
434.72,-0.009856958,-0.0008572766
434.76,-0.009401011,-0.00028484932
434.8,-0.008874286,-0.00060580013
434.84000000000003,-0.008980798,0.00034439485
434.88,-0.008685017,8.7500164e-05
434.92,-0.00802852,-5.6723515e-05
434.96000000000004,-0.0075728325,0.00038224497
435.0,-0.007046718,-7.4837946e-05
435.04,-0.0065011187,-0.0013590956
435.08,-0.0059428257,-0.0021730792
435.12,-0.0056063547,-0.0027556554
435.16,-0.0043894546,-0.002530244
435.2,-0.0031587183,-0.0018798359
435.24,-0.0020661834,-0.00047126156
435.28000000000003,-0.00070974167,0.000986147
435.32,0.0010430526,0.0011137159
435.36,0.0020990279,0.0019891325
435.40000000000003,0.0030837767,0.001339472
435.44,0.0043604933,0.0014684029
435.48,0.0054185838,0.0013182388
435.52,0.006620402,-0.00017994351
435.56,0.007651347,-0.0005683968
435.6,0.008423263,-0.0014947449
435.64,0.008535795,-0.0020210515
435.68,0.009153023,-0.0012151884
435.72,0.009214855,-0.0012009642
435.76,0.009955428,-0.0012622926
435.8,0.010470729,-0.00043006588
435.84000000000003,0.010895864,0.00025912878
435.88,0.01139349,0.0017936319
435.92,0.011674261,0.0009955697
435.96000000000004,0.011626003,-0.00048712347
436.0,0.01166001,-0.0009379507
436.04,0.011714176,-0.00231423
436.08,0.011427956,-0.0031669931
436.12,0.010933502,-0.0031934693
436.16,0.011017136,-0.002724181
436.2,0.0112630185,-0.002074578
436.24,0.01080406,-0.00092856126
436.28000000000003,0.010569209,-0.00063972414
436.32,0.0098319305,0.00018399052
436.36,0.008921646,0.00057697
436.40000000000003,0.0080605745,0.00022974171
436.44,0.007779022,9.566536e-05
436.48,0.0068314006,-0.00082203484
436.52,0.0063152607,-0.0011018115
436.56,0.005754965,-0.0016950429
436.6,0.0051339236,-0.0027074227
436.64,0.0042030714,-0.0026741691
436.68,0.0029338978,-0.0014056992
436.72,0.0021265263,-0.00053592044
436.76,0.0015325081,-0.000316294
436.8,0.0008137176,-0.00035185862
436.84000000000003,-9.519578e-05,-0.0005628599
436.88,-0.00096845377,-0.0013365254
436.92,-0.0020839653,-0.0016106205
436.96000000000004,-0.0028088798,-0.0018140931
437.0,-0.003978825,-0.001543914
437.04,-0.004807402,-0.0007222213
437.08,-0.005885917,0.00031387707
437.12,-0.006934686,0.00053966907
437.16,-0.0075772237,0.00044035792
437.2,-0.008051241,-0.00066380523
437.24,-0.008933078,-0.0014624583
437.28000000000003,-0.009887257,-0.00052671495
437.32,-0.01070959,0.0004631283
437.36,-0.011248121,0.00021890397
437.40000000000003,-0.011602354,0.00087399187
437.44,-0.011643566,0.0009300634
437.48,-0.011673223,0.0006228531
437.52,-0.012071217,0.00082061853
437.56,-0.01220917,0.0015033163
437.6,-0.012362389,0.0010923916
437.64,-0.012730826,0.0009445694
437.68,-0.012729738,0.001761987
437.72,-0.012401416,0.0017559478
437.76,-0.012007904,0.0015351792
437.8,-0.011527775,0.0014878548
437.84000000000003,-0.010680784,0.0018081038
437.88,-0.00982885,0.0018826349
437.92,-0.009301023,0.002222233
437.96000000000004,-0.0082774805,0.0027727594
438.0,-0.0073615517,0.0036491614
438.04,-0.0063290508,0.003088887
438.08,-0.005319547,0.0022119267
438.12,-0.0043720165,0.0012952
438.16,-0.0035282644,0.0012270143
438.2,-0.002742174,0.001578735
438.24,-0.0017055253,0.0019688183
438.28000000000003,-0.00087659206,0.0020546312
438.32,0.0002781012,0.0019079441
438.36,0.0014186816,0.0020219914
438.40000000000003,0.0024949345,0.0018653829
438.44,0.0029584814,0.0014773643
438.48,0.0037095302,0.0011160924
438.52,0.0045515588,0.000949533
438.56,0.0054268376,0.0012585378
438.6,0.0058516106,0.001860648
438.64,0.0069264276,0.002092408
438.68,0.0074232765,0.0017218454
438.72,0.008068075,0.0012344195
438.76,0.008239847,0.00096837035
438.8,0.008535076,0.00051191123
438.84000000000003,0.008548576,0.00012149367
438.88,0.009048128,-0.000594021
438.92,0.009298534,-0.00079955504
438.96000000000004,0.009321674,-0.00052676804
439.0,0.009217104,-0.0004883559
439.04,0.008704636,-0.0010326729
439.08,0.008593651,-0.0012691078
439.12,0.008602321,-0.0009403871
439.16,0.008319023,-0.0009879762
439.2,0.007840481,-0.0013607604
439.24,0.0076662526,-0.0015938546
439.28000000000003,0.007414107,-0.0016505654
439.32,0.0072240774,-0.0015895328
439.36,0.0064712777,-0.0014838288
439.40000000000003,0.005642563,-0.0019737873
439.44,0.004684291,-0.0023209709
439.48,0.00467027,-0.0024245705
439.52,0.003981576,-0.0028549999
439.56,0.0036389409,-0.0026947416
439.6,0.0033101453,-0.0028699762
439.64,0.0025264577,-0.0037484865
439.68,0.0017642565,-0.004036308
439.72,0.0013903913,-0.004136989
439.76,0.00076438277,-0.0044645905
439.8,0.00015242328,-0.0036629252
439.84000000000003,-0.00026870563,-0.0019989288
439.88,-0.0004278826,-0.0016447268
439.92,-0.0009586079,-0.0018119224
439.96000000000004,-0.0016842831,-0.0018311023
440.0,-0.0026016175,-0.0014299923
440.04,-0.0032495665,-0.0029119432
440.08,-0.003630008,-0.0029929664
440.12,-0.0034169024,-0.0019075556
440.16,-0.0036714696,-0.00037518554
440.2,-0.003911641,-0.0004434274
440.24,-0.0045756963,0.00059678516
440.28000000000003,-0.0050282823,0.00086148217
440.32,-0.005693445,0.0013101454
440.36,-0.006306358,0.000690477
440.40000000000003,-0.00675318,0.00092268706
440.44,-0.006457946,-0.0009713582
440.48,-0.0065262592,-0.0009415885
440.52,-0.007194857,-0.0013095223
440.56,-0.007917657,0.00035533294
440.6,-0.008229481,0.00075675506
440.64,-0.008323288,0.0022360694
440.68,-0.007902675,0.0019871248
440.72,-0.0073172906,0.0032502746
440.76,-0.0070430697,0.00304764
440.8,-0.006978583,0.0037032287
440.84000000000003,-0.0065995054,0.0037187098
440.88,-0.0064646155,0.0036495696
440.92,-0.005912529,0.002725366
440.96000000000004,-0.0053768773,0.0033737377
441.0,-0.0049872585,0.003316403
441.04,-0.0042941505,0.0031496787
441.08,-0.0037221203,0.0027572596
441.12,-0.0035384907,0.0026781815
441.16,-0.003050384,0.001874087
441.2,-0.0022135756,0.0020403774
441.24,-0.0014930135,0.0021700102
441.28000000000003,-0.0006305881,0.0021017944
441.32,4.55022e-05,0.0015877662
441.36,0.0006937249,0.0011647565
441.40000000000003,0.00111136,0.0012203224
441.44,0.0016212673,0.0020548275
441.48,0.0016508608,0.0017509408
441.52,0.0020957186,0.0012188893
441.56,0.0023295507,0.00082529534
441.6,0.0028857123,0.0011739779
441.64,0.0029303085,0.0010236077
441.68,0.0033597797,0.0008816745
441.72,0.0032872462,9.836864e-05
441.76,0.0038078206,-0.00037178653
441.8,0.004212529,-0.0006394978
441.84000000000003,0.004468261,0.0001320256
441.88,0.004147487,0.00045751638
441.92,0.0041365423,0.00037109904
441.96000000000004,0.0039876853,-0.00015607866
442.0,0.0039808145,-0.00082654256
442.04,0.00399654,-0.00094712153
442.08,0.0037751303,-0.0005026148
442.12,0.0035919952,-0.0012902635
442.16,0.0032387844,-0.0024927082
442.2,0.0030518875,-0.0024650882
442.24,0.0028499335,-0.0015362959
442.28000000000003,0.0028098428,-0.0012670491
442.32,0.0026387912,-0.0017263321
442.36,0.0029329162,-0.002078636
442.40000000000003,0.0030344957,-0.0022624563
442.44,0.002831012,-0.0021691688
442.48,0.0026745563,-0.0017654429
442.52,0.0028374752,-0.0019789392
442.56,0.0025593394,-0.003049307
442.6,0.0022957078,-0.0030488423
442.64,0.002344839,-0.0021572618
442.68,0.0026629998,-0.0014195539
442.72,0.0019631437,-0.0013094245
442.76,0.0014288222,-0.0012989455
442.8,0.0010595676,-0.0012539863
442.84000000000003,0.001333934,-0.0010342658
442.88,0.0006396422,-0.0012044699
442.92,0.00041195122,-0.001338641
442.96000000000004,0.00043472802,-0.0014859341
443.0,0.00028785336,-0.0015981741
443.04,-0.00028414174,-0.00116357
443.08,-9.372759e-05,-0.00092349853
443.12,-0.00047504916,-0.000396217
443.16,-0.00050950923,2.747867e-05
443.2,-0.00027896924,0.00028939312
443.24,-0.0007049827,0.00039539335
443.28000000000003,-0.0012816588,0.0011556948
443.32,-0.0008784119,0.000997769
443.36,-0.0010529184,0.0010320649
443.40000000000003,-0.0012232349,0.0003466492
443.44,-0.0008912132,0.00029994638
443.48,-0.0006621639,-7.3328396e-05
443.52,-0.0011195875,0.00036749683
443.56,-0.0009043661,0.00015651301
443.6,-9.919218e-05,0.00010187542
443.64,-0.00026722817,-0.00033038761
443.68,-0.00037666204,-0.00010984724
443.72,-1.6014817e-05,-0.00023544041
443.76,-3.4140958e-05,-0.0004457492
443.8,-0.0004455706,-0.0012645733
443.84000000000003,-0.0008990211,-0.0009497383
443.88,-0.0013636043,-0.0005982209
443.92,-0.0013151248,0.00032637166
443.96000000000004,-0.001139222,0.0009248619
444.0,-0.0013938444,0.0015989997
444.04,-0.0013355087,0.0011874918
444.08,-0.00083762995,0.0016150798
444.12,-0.0010140258,0.0013111207
444.16,-0.0014998757,0.00076805777
444.2,-0.0016369203,0.00058244274
444.24,-0.0017798034,0.0005552419
444.28000000000003,-0.0023128022,-0.00017568728
444.32,-0.0030277118,-0.0004209313
444.36,-0.0031171157,0.0006128429
444.40000000000003,-0.002936566,0.0003996903
444.44,-0.0031213681,-2.4538114e-05
444.48,-0.0035827777,-0.000817979
444.52,-0.0034348583,-0.0010315473
444.56,-0.0036410408,-0.0009923554
444.6,-0.004189307,-0.00045989637
444.64,-0.004799684,-0.00021482968
444.68,-0.0045168945,-6.542882e-05
444.72,-0.004335149,9.875179e-05
444.76,-0.003926648,-0.00018602701
444.8,-0.0033402382,-0.00045009333
444.84000000000003,-0.0026174593,-0.00025699142
444.88,-0.002541833,-0.0006655545
444.92,-0.0028896648,-0.0012668407
444.96000000000004,-0.0026031635,-0.001477697
445.0,-0.0023263565,-0.0014161962
445.04,-0.0022987293,-0.0004835036
445.08,-0.0023982122,-0.00011060705
445.12,-0.001726122,-0.00019114709
445.16,-0.0013922729,-0.0009767875
445.2,-0.0008655382,-0.0001342536
445.24,-0.00071974646,0.0008600624
445.28000000000003,-0.00045983007,0.001297478
445.32,8.0281374e-05,0.0005003635
445.36,0.00065006583,-0.0004909055
445.40000000000003,0.0006224115,-0.00061906717
445.44,0.0005181173,-0.0003304311
445.48,0.0009272153,-0.0003769341
445.52,0.0011583362,-0.00039447195
445.56,0.0015937088,-0.00017872617
445.6,0.0018193084,0.00061973144
445.64,0.001649821,0.0014420972
445.68,0.0015132418,0.0015061221
445.72,0.0021493095,0.0011402423
445.76,0.0025293906,0.00028119297
445.8,0.0027392434,0.00046643676
445.84000000000003,0.0029034894,0.00075397413
445.88,0.003449487,0.0010682768
445.92,0.003859934,0.0012108053
445.96000000000004,0.0038650762,0.0011502618
446.0,0.0035897312,0.0014018993
446.04,0.0036989192,0.0016641673
446.08,0.0040991944,0.0015264282
446.12,0.004691713,0.0007704527
446.16,0.0045127245,0.00025629674
446.2,0.0040766443,-2.5847903e-05
446.24,0.0039620744,-0.00031705404
446.28000000000003,0.00394814,-0.0009682101
446.32,0.0038127431,-0.00075993565
446.36,0.0037379873,-0.00058220385
446.40000000000003,0.0030931453,-0.00014618674
446.44,0.0022145512,-0.000641114
446.48,0.0025924633,-0.0012688633
446.52,0.0026651698,-0.0012284599
446.56,0.0021147018,-0.0011345128
446.6,0.0016030454,-0.00054521376
446.64,0.0014304781,-0.0006349852
446.68,0.0009346614,-0.0007437789
446.72,0.0003168023,0.00019743227
446.76,-0.00057653425,0.0010223502
446.8,-0.0015665984,0.0007373251
446.84000000000003,-0.0017538037,-4.879539e-05
446.88,-0.0018420332,-0.0010308074
446.92,-0.0020934867,-0.0010750351
446.96000000000004,-0.0025293548,-0.00075886754
447.0,-0.0027136665,-0.00094682496
447.04,-0.0032930064,-0.0010376713
447.08,-0.0037985435,-0.0012353263
447.12,-0.0039178175,-0.0007075428
447.16,-0.0038858822,-0.00073569396
447.2,-0.004030493,-0.0010940898
447.24,-0.0044744145,-0.00073368236
447.28000000000003,-0.0048197736,-0.0004384115
447.32,-0.0054265666,-0.00081960106
447.36,-0.005676199,-0.0001937152
447.40000000000003,-0.006095302,0.00073519675
447.44,-0.0059026955,0.0009873846
447.48,-0.0055778264,0.0012304714
447.52,-0.00569153,0.00022407089
447.56,-0.0056390655,0.00041846285
447.6,-0.0058450927,-0.00013317226
447.64,-0.0060047,-0.0008605642
447.68,-0.00583285,-0.0011550756
447.72,-0.005317998,-0.0013803671
447.76,-0.0054929615,-0.0017208966
447.8,-0.0052581406,-0.0007705588
447.84000000000003,-0.0049523334,-0.0015836097
447.88,-0.004978183,-0.0019272591
447.92,-0.005115866,-0.0014654006
447.96000000000004,-0.0049089445,-0.0013681898
448.0,-0.004214148,-0.0007918877
448.04,-0.0040956726,-0.00078698684
448.08,-0.0042325617,0.00044801013
448.12,-0.004170347,0.0016424312
448.16,-0.0033132867,0.0020386756
448.2,-0.002528931,0.0007583289
448.24,-0.0016745537,0.0006599639
448.28000000000003,-0.0015621312,0.00014775744
448.32,-0.00123374,7.7034725e-05
448.36,0.0001009304,-0.00021741632
448.40000000000003,0.0008385231,-0.0014214093
448.44,0.001330249,-0.0013917296
448.48,0.0011507175,-0.00026672657
448.52,0.0013880326,0.00036585226
448.56,0.0018816491,0.00039020725
448.6,0.00278369,0.0006407057
448.64,0.003676936,0.001548283
448.68,0.004581692,0.002672228
448.72,0.0052923686,0.0015695681
448.76,0.0051199994,-0.0011051615
448.8,0.0053498866,-0.0016350689
448.84000000000003,0.0051958943,-0.0002916636
448.88,0.004584934,0.00041281807
448.92,0.004296679,1.6566768e-05
448.96000000000004,0.0047935527,-0.00022297076
449.0,0.004889371,0.0006165042
449.04,0.0051456066,0.001783118
449.08,0.005252611,0.0025591245
449.12,0.005213141,0.0020551493
449.16,0.006033067,0.0019754372
449.2,0.0060405764,0.0029659744
449.24,0.005239449,0.0034959726
449.28000000000003,0.00480161,0.003111195
449.32,0.0054051694,0.0027217749
449.36,0.0051484597,0.0026166115
449.40000000000003,0.0043237284,0.0014209006
449.44,0.0037124716,0.00080508436
449.48,0.0036255242,-5.8483976e-05
449.52,0.0036037376,-0.00056539435
449.56,0.0033616289,-0.00022577419
449.6,0.0029311012,0.0006808459
449.64,0.0023079007,1.1406062e-05
449.68,0.0024436265,-0.00012473398
449.72,0.0016882197,0.0011948054
449.76,0.0012590714,0.0005670593
449.8,0.00121964,3.9445837e-05
449.84000000000003,9.901839e-05,-0.0004233738
449.88,-0.00033942898,-0.00026342936
449.92,-0.0004140555,-0.00082741847
449.96000000000004,-0.00076964,-0.0006375746
450.0,-0.0017960644,-0.001145229
450.04,-0.002838831,-0.0019633032
450.08,-0.003526824,-0.0023061559
450.12,-0.0035303596,-0.0021340405
450.16,-0.0037045947,-0.00084947736
450.2,-0.0043908525,-0.0011682903
450.24,-0.004415042,-0.0013514186
450.28000000000003,-0.0040641725,-0.0016148832
450.32,-0.004018297,-0.00041263897
450.36,-0.0043116184,0.00024900702
450.40000000000003,-0.004557199,-0.00053720776
450.44,-0.004773614,-0.0019142478
450.48,-0.004553416,-0.0022391533
450.52,-0.004695651,-0.001083968
450.56,-0.0050011426,-0.0005609139
450.6,-0.0048658084,-0.0007958088
450.64,-0.0048598754,-0.0005881248
450.68,-0.0038124456,0.0001104311
450.72,-0.0025637303,-0.0007130817
450.76,-0.0017982573,-0.001463408
450.8,-0.0010445721,-0.0013598416
450.84000000000003,-0.0005142048,-0.001916194
450.88,-0.00029586724,-0.0021203333
450.92,0.00018987371,-0.0019700534
450.96000000000004,0.00067865074,-0.0015797932
451.0,0.00023362797,-0.0007005889
451.04,0.00016387462,-0.0003044388
451.08,0.0005521094,-0.0007273687
451.12,0.000994258,-0.00094787567
451.16,0.0010801313,-0.0012051433
451.2,0.001471196,-0.0011929895
451.24,0.0022256866,-0.0006419657
451.28000000000003,0.0024104216,-0.00094316556
451.32,0.002834192,-0.00084551657
451.36,0.0032179714,-6.995607e-05
451.40000000000003,0.0034676432,0.00029517285
451.44,0.0035217006,-0.00021294321
451.48,0.0036055283,-0.0006503345
451.52,0.003755267,-0.0012366154
451.56,0.004125118,-0.0019685696
451.6,0.0035444153,-0.0012598142
451.64,0.0024893498,-0.0004025186
451.68,0.0030503762,-0.0005221734
451.72,0.0030914966,-0.0013414209
451.76,0.0023083875,-0.0010405461
451.8,0.0021741125,0.0011067543
451.84000000000003,0.0028032686,0.002183623
451.88,0.002325949,0.0011276777
451.92,0.0020181627,0.0011027365
451.96000000000004,0.0032608618,0.0033060263
452.0,0.0030161357,0.0032474615
452.04,0.001980669,0.0023707727
452.08,0.0017973804,0.0021341192
452.12,0.002099302,0.0017884611
452.16,0.0014979631,0.0019589933
452.2,0.0007091203,0.0016292498
452.24,0.00030819883,0.0010377878
452.28000000000003,-3.254699e-05,0.0009906243
452.32,-0.00063832646,0.0021728945
452.36,-0.00063092593,0.0024592518
452.40000000000003,-2.5658273e-05,0.0016164619
452.44,-0.0001407468,0.0011114245
452.48,0.0002790961,0.0014053487
452.52,0.0002211922,0.001778047
452.56,-0.00028559082,0.00048196758
452.6,-0.0010951781,-0.00050592783
452.64,-0.0020140351,9.476074e-05
452.68,-0.0022649106,0.00090413616
452.72,-0.0025359748,0.0013482509
452.76,-0.002734899,0.0015307118
452.8,-0.0030655663,0.00028268868
452.84000000000003,-0.0029471754,-0.0012026203
452.88,-0.003316946,-0.0011344871
452.92,-0.0034039533,-0.0010660565
452.96000000000004,-0.0027481022,-0.00046069894
453.0,-0.0020297798,1.9733337e-05
453.04,-0.0013827262,0.0002831798
453.08,-0.0006512179,0.00059900276
453.12,2.37859e-05,0.00050666096
453.16,0.00039673498,4.7671525e-05
453.2,0.0011915986,-0.0005980924
453.24,0.0015527573,-0.0002217973
453.28000000000003,0.0023244526,0.00016569819
453.32,0.0026678352,0.0005421303
453.36,0.0020620595,0.00023645925
453.40000000000003,0.0017630893,0.000118771335
453.44,0.0012313288,0.00036695958
453.48,0.0007453344,0.0007658683
453.52,0.00044014512,0.00032959908
453.56,0.0007826348,-0.00047030902
453.6,0.0015056076,-0.0010900366
453.64,0.0020703045,-0.0010032122
453.68,0.0022456448,-0.00013716525
453.72,0.0023016774,-0.00134037
453.76,0.0023380886,-0.0020472645
453.8,0.0024146498,-0.0013368673
453.84000000000003,0.0028450838,-0.00077758904
453.88,0.0025864772,-0.0014807044
453.92,0.0025028656,-0.0024456512
453.96000000000004,0.0027985522,-0.0022697079
454.0,0.002093238,-0.0012290924
454.04,0.0008300893,-0.00043420307
454.08,3.3679997e-05,-0.00097440655
454.12,-1.3204148e-05,-0.00023861353
454.16,0.00021251828,-4.3061526e-05
454.2,-2.3772134e-05,-9.5299176e-05
454.24,-0.00023774784,-0.000950378
454.28000000000003,-1.6512759e-05,-0.0009126165
