t [s],LAT015_FA [g],LAT015_SS [g],LAT069_FA [g],LAT069_SS [g],LAT097_FA [g],LAT097_SS [g]
181.7,-0.0015929306,0.0014250692,-0.0063544433,0.0009756947,-0.0063371616,-0.00014356885
181.73333333333332,-0.0018833012,0.0012668195,-0.006847515,0.0007016505,-0.0064920303,-0.00029624766
181.76666666666665,-0.0021470105,0.0010441313,-0.0071607856,0.000314006,-0.0066117127,-0.0005226359
181.8,-0.0023194863,0.0007835598,-0.0072538,-0.00014099723,-0.006735492,-0.0007458548
181.83333333333334,-0.0023726104,0.00052702834,-0.0071995477,-0.0006114306,-0.0068712994,-0.0009383691
181.86666666666667,-0.0023031486,0.0002900752,-0.0071017426,-0.0011065241,-0.0069675944,-0.0011548047
181.9,-0.0021201698,5.7905097e-05,-0.006945187,-0.0015801797,-0.006934582,-0.0014418158
181.93333333333334,-0.001873693,-0.00014440587,-0.0066578113,-0.001952469,-0.006779315,-0.0017449178
181.96666666666667,-0.0016008866,-0.00028904385,-0.0062510334,-0.0022396664,-0.006662316,-0.0019611008
182.0,-0.0013258086,-0.00038367911,-0.0057770372,-0.0024676577,-0.00668553,-0.0020690893
182.03333333333333,-0.0010748083,-0.00042589038,-0.00529667,-0.0026160148,-0.006840554,-0.002151268
182.06666666666666,-0.00083187455,-0.0004003244,-0.004946902,-0.002662741,-0.006970946,-0.0022679456
182.1,-0.0005608483,-0.00033454908,-0.004799417,-0.0025384412,-0.0070032096,-0.002446068
182.13333333333333,-0.00032588452,-0.00022138486,-0.0047742235,-0.0023011253,-0.007003762,-0.002637114
182.16666666666666,-0.00019332264,-5.1153802e-05,-0.0047661923,-0.0020913451,-0.007022443,-0.0028466322
182.2,-0.00017350553,0.00016158773,-0.004792077,-0.0019814824,-0.0070633646,-0.0030471245
182.23333333333332,-0.00026552475,0.0004047661,-0.0048804325,-0.0018658513,-0.0070829205,-0.003223666
182.26666666666665,-0.000469264,0.0006416644,-0.005050386,-0.0016569693,-0.0070547517,-0.0033653155
182.3,-0.0007311392,0.00084240007,-0.0052574645,-0.0013800923,-0.0069494448,-0.0034755617
182.33333333333334,-0.0010095466,0.000984624,-0.0055172266,-0.0011385719,-0.0067979638,-0.0035804072
182.36666666666667,-0.0013134839,0.0010452955,-0.0058347196,-0.001041469,-0.006645249,-0.003719593
182.4,-0.0016160078,0.0010344931,-0.006169772,-0.0010838168,-0.0065657343,-0.0038878021
182.43333333333334,-0.0018816427,0.0009999379,-0.0064812,-0.0012485351,-0.0065945564,-0.004100294
182.46666666666667,-0.0020804137,0.00094716786,-0.006802556,-0.0015447423,-0.006626078,-0.004319106
182.5,-0.002206236,0.00086419086,-0.0071156793,-0.0019541655,-0.006559992,-0.0045702355
182.53333333333333,-0.0022867902,0.00074759964,-0.00732503,-0.0024314364,-0.0064369943,-0.00482297
182.56666666666666,-0.002349287,0.0005937067,-0.007394318,-0.002909375,-0.0062827575,-0.005013725
182.6,-0.0023308957,0.00038009655,-0.0073613636,-0.0032235668,-0.006072023,-0.005132502
182.63333333333333,-0.0022006575,0.00011381737,-0.0071752844,-0.0033477284,-0.0058192196,-0.0052023204
182.66666666666666,-0.0020031584,-0.00016526997,-0.006798652,-0.003451725,-0.0055311974,-0.005240338
182.7,-0.0017640479,-0.00039356938,-0.0062911934,-0.003643899,-0.005199888,-0.005331391
182.73333333333332,-0.0014784792,-0.00053124037,-0.005734643,-0.0039742403,-0.0048246067,-0.0055083414
182.76666666666665,-0.0011782543,-0.00056941074,-0.0050842473,-0.0043470813,-0.0044268873,-0.005696116
182.8,-0.0008882914,-0.00053709955,-0.0043340693,-0.0046312464,-0.0040260833,-0.0058084982
182.83333333333334,-0.0006215199,-0.0004606137,-0.0035668395,-0.0047088484,-0.0036694037,-0.0058565447
182.86666666666667,-0.00036743583,-0.000352352,-0.0029810066,-0.0045648376,-0.003401749,-0.0058584725
182.9,-0.00012068784,-0.0002116655,-0.002641096,-0.0042678546,-0.0032317494,-0.0058233445
182.93333333333334,9.265617e-05,-3.63818e-05,-0.002472257,-0.0038856314,-0.0030952627,-0.005770858
182.96666666666667,0.00023280228,0.00018855119,-0.0024007964,-0.0034385647,-0.002924967,-0.0057297116
183.0,0.0002754359,0.00045753812,-0.0024128894,-0.002948111,-0.0026924815,-0.0057101403
183.03333333333333,0.00022104185,0.0007667792,-0.0024569386,-0.0025077693,-0.002414508,-0.005709351
183.06666666666666,8.720889e-05,0.0010865553,-0.0024787053,-0.0021824487,-0.002124609,-0.0057622
183.1,-0.00010928244,0.0013856861,-0.0024719622,-0.002005257,-0.0018290381,-0.0058232206
183.13333333333333,-0.00031768967,0.0016413083,-0.0024614371,-0.0018868076,-0.0015135193,-0.005812688
183.16666666666666,-0.0005214332,0.0018132826,-0.0024850771,-0.0016502328,-0.0012093314,-0.0056805275
183.2,-0.0006930133,0.0018981926,-0.0025885042,-0.0013122184,-0.0009707321,-0.00543087
183.23333333333332,-0.0008139977,0.001913513,-0.0027732903,-0.0010779687,-0.00077509775,-0.005132362
183.26666666666665,-0.0008690564,0.0018817473,-0.0029387674,-0.0010389421,-0.0005410082,-0.0049312953
183.3,-0.00087532855,0.0018111418,-0.002923449,-0.0010989988,-0.00023955875,-0.004901319
183.33333333333334,-0.00082599465,0.0017047594,-0.0027156256,-0.0012434036,0.00011481787,-0.004916806
183.36666666666667,-0.0007043951,0.0015746265,-0.0023568068,-0.0014749476,0.00050867227,-0.004892872
183.4,-0.0005292059,0.0014297464,-0.0018726136,-0.0017912887,0.0008336241,-0.004792909
183.43333333333334,-0.0003070857,0.0012687633,-0.0013025398,-0.0021182597,0.0010993723,-0.004544122
183.46666666666667,-3.508292e-05,0.0010886615,-0.0007170794,-0.0022959956,0.0013444158,-0.004231267
183.5,0.00025335455,0.000883766,-0.00021339655,-0.0023429082,0.0016256819,-0.003924516
183.53333333333333,0.0005341314,0.0006921613,0.00015422812,-0.0023566794,0.001963848,-0.0036454943
183.56666666666666,0.00075533264,0.0005439213,0.00044151166,-0.002354953,0.002268318,-0.0033509408
183.6,0.00090199657,0.00043757173,0.00066621095,-0.0023242224,0.0024744412,-0.0030642282
183.63333333333333,0.00095314597,0.00038094335,0.0008120588,-0.0022329544,0.002678225,-0.002797443
183.66666666666666,0.0009072191,0.00038410514,0.00089952385,-0.002092422,0.002986095,-0.0024952046
183.7,0.0007530217,0.00043213446,0.0009688443,-0.0019167702,0.0033268789,-0.0021692081
183.73333333333332,0.0005400369,0.0005069716,0.0009920174,-0.0016573108,0.0036159216,-0.0018485016
183.76666666666665,0.00031291976,0.00062124495,0.0009493466,-0.0012916205,0.0038115007,-0.0015470558
183.8,8.700857e-05,0.00077666366,0.00076912367,-0.0008825753,0.0039208774,-0.0012277632
183.83333333333334,-0.00012100322,0.0009499978,0.00041684776,-0.000499867,0.0039968546,-0.0009017699
183.86666666666667,-0.00030074263,0.0011115473,-2.8700051e-05,-0.00014616494,0.004064069,-0.00062505086
183.9,-0.00046026558,0.0012843946,-0.0004329969,0.0002049486,0.00409127,-0.00039632866
183.93333333333334,-0.00058246794,0.0014790002,-0.00072167616,0.00058945327,0.0040979623,-0.00018543768
183.96666666666667,-0.0006711703,0.0016645485,-0.0008448241,0.0009710515,0.0041643954,3.4300087e-05
184.0,-0.0007151276,0.0018165903,-0.00081616995,0.0012564837,0.0043170876,0.0002826674
184.03333333333333,-0.0006943586,0.0019446048,-0.0006501231,0.0014457344,0.004488407,0.0005894954
184.06666666666666,-0.0005880458,0.0020442635,-0.0003335249,0.0016041298,0.004649059,0.0009906662
184.1,-0.0004049084,0.0021119772,0.00013674189,0.0017846522,0.0048078666,0.0014342011
184.13333333333333,-0.00016356909,0.002125532,0.00066557433,0.0019940268,0.0049837143,0.0018146471
184.16666666666666,0.00012981612,0.0020997755,0.0011592008,0.002176708,0.005148986,0.0021006232
184.2,0.0004696367,0.002074488,0.0016164439,0.00229073,0.0052630194,0.002319349
184.23333333333332,0.00082243036,0.002046346,0.002099384,0.0023441059,0.0053239046,0.002499982
184.26666666666665,0.0011698039,0.0019996376,0.0025622868,0.0023345104,0.005332589,0.0026964403
184.3,0.0014774723,0.001947554,0.0028852748,0.0022228295,0.0053374707,0.0029245787
184.33333333333334,0.0017224184,0.0018980827,0.0030514803,0.0021049916,0.005398495,0.0031619007
184.36666666666667,0.0018728176,0.0018439245,0.0032070894,0.0020635747,0.005509969,0.0033837208
184.4,0.0019034339,0.0017870843,0.0034283777,0.002114741,0.005583246,0.003591936
184.43333333333334,0.0018332206,0.001746552,0.0035824643,0.0022053393,0.005575173,0.003779667
184.46666666666667,0.0017165907,0.0017219938,0.0034929407,0.0023108658,0.0055333963,0.0039468007
184.5,0.0015429392,0.0017127246,0.0032196734,0.0024470268,0.005521051,0.004128148
184.53333333333333,0.001295865,0.00172428,0.0028933217,0.002620946,0.0055350442,0.0042881286
184.56666666666666,0.0009983327,0.0017661636,0.002552449,0.0027939552,0.005541466,0.0044398545
184.6,0.0006990334,0.0018386598,0.0021775728,0.0029425537,0.005539135,0.004621112
184.63333333333333,0.00040730508,0.0019322284,0.0017794317,0.0031596022,0.0055104764,0.004831087
184.66666666666666,0.00016130853,0.0020246075,0.0014018826,0.003419559,0.005419046,0.005065895
184.7,-1.9633299e-05,0.002110879,0.001103636,0.0036684826,0.0052888244,0.00528324
184.73333333333332,-0.00011346399,0.0021974263,0.00088288385,0.0038758072,0.0051666293,0.00547789
184.76666666666665,-0.0001222319,0.0022897176,0.00075872015,0.0041005597,0.005050393,0.005605717
184.8,-5.1592477e-05,0.00238041,0.0007485583,0.0043314314,0.0049290354,0.005648224
184.83333333333334,8.876645e-05,0.002477422,0.0008438628,0.0044986866,0.004805716,0.0056584217
184.86666666666667,0.00030100162,0.0025762287,0.0010598757,0.004540789,0.0046726083,0.0056737517
184.9,0.0005619492,0.002638188,0.0013815113,0.0044816467,0.004540203,0.005693804
184.93333333333334,0.00085781596,0.0026492802,0.0017014048,0.004369548,0.0044288198,0.005719305
184.96666666666667,0.001151836,0.0026447894,0.0019925558,0.0042584967,0.004322849,0.0057519344
185.0,0.0014271913,0.0026266507,0.0022880384,0.004181198,0.0042006955,0.0058082696
185.03333333333333,0.001646353,0.002567559,0.0026012983,0.004150315,0.004113515,0.0058959583
185.06666666666666,0.0017939019,0.0024749502,0.0028666428,0.004155971,0.0040695537,0.005927051
185.1,0.0018691525,0.0023950126,0.0030386087,0.0041504595,0.00401605,0.0058626737
185.13333333333333,0.0018848169,0.0023503974,0.0030990099,0.004087341,0.0038944834,0.0057568615
185.16666666666666,0.0018258833,0.0023184512,0.0030229161,0.003951167,0.0036963173,0.0056668157
185.2,0.0016827348,0.0022753493,0.0027398379,0.0037431284,0.0034431056,0.0056387456
185.23333333333332,0.0014627719,0.0022245664,0.0022472567,0.0035515812,0.0031689988,0.0056857183
185.26666666666665,0.0011695987,0.0021750224,0.001573169,0.0034974595,0.002880551,0.0057510603
185.3,0.000809797,0.0021178385,0.0008058544,0.0035538308,0.0025696233,0.005786029
185.33333333333334,0.0004164244,0.0020660025,4.0745537e-05,0.0036342395,0.0022511175,0.0057631484
185.36666666666667,-1.32631685e-05,0.002033161,-0.0006692034,0.0036815496,0.0019492514,0.0056877835
185.4,-0.0004663085,0.0020280688,-0.0013165663,0.003744181,0.0016901817,0.005595097
185.43333333333334,-0.00090536114,0.0020434603,-0.0018682438,0.0038483115,0.0014753755,0.005499028
185.46666666666667,-0.0012714475,0.0020677026,-0.0022854344,0.003931437,0.001278676,0.005363432
185.5,-0.0015505597,0.0021052307,-0.0025516003,0.0039200387,0.0010734323,0.005206479
185.53333333333333,-0.001711744,0.0021312335,-0.00270701,0.0038503832,0.00084347604,0.0050704307
185.56666666666666,-0.0017391114,0.0021305692,-0.0028319254,0.003791491,0.0005771291,0.0049865977
185.6,-0.0016399149,0.0021009834,-0.0029416676,0.0037369595,0.00031201524,0.0049073915
185.63333333333333,-0.0014470275,0.0020361019,-0.0029393027,0.003581719,8.444232e-05,0.0047647627
185.66666666666666,-0.0011826251,0.0019402714,-0.0027748353,0.00333614,-0.00011459488,0.0045727505
185.7,-0.00086610834,0.0018253599,-0.0024946108,0.0030785883,-0.0003143872,0.0043499204
185.73333333333332,-0.0005144815,0.0016689629,-0.0021670677,0.0027981896,-0.0004940927,0.0040934263
185.76666666666665,-0.0001628164,0.0014867435,-0.0018044409,0.002466457,-0.00062464684,0.0038267854
185.8,0.00014946223,0.0013015282,-0.0014049627,0.0020555442,-0.00072084874,0.0035648616
185.83333333333334,0.00041539088,0.0011224729,-0.0010169613,0.0015760143,-0.0008220679,0.0032962915
185.86666666666667,0.000633288,0.00094544387,-0.00070825295,0.001148614,-0.0009748509,0.003028061
185.9,0.0007707606,0.0007768013,-0.00053097296,0.0008269362,-0.001175255,0.0027451343
185.93333333333334,0.00081913016,0.0006174366,-0.0005328156,0.0005433501,-0.00139418,0.0024230436
185.96666666666667,0.0007847049,0.00047770655,-0.0007063427,0.00024430818,-0.0016213423,0.0020413434
186.0,0.0006599156,0.00037776717,-0.0010539874,-6.539072e-05,-0.0018509022,0.0015847925
186.03333333333333,0.000448491,0.0003289455,-0.0015164927,-0.00035979645,-0.0020780056,0.0010763058
186.06666666666666,0.00015440643,0.00033961752,-0.0019882692,-0.00059635716,-0.0022925986,0.00058603677
186.1,-0.00021643378,0.00039376388,-0.0024577267,-0.0007757513,-0.0024950197,0.00014595894
186.13333333333333,-0.0006123917,0.00044968247,-0.0029725921,-0.0008913248,-0.002689245,-0.00020937255
186.16666666666666,-0.0009969405,0.00049843517,-0.0035065988,-0.00090229034,-0.0029184625,-0.0005307753
186.2,-0.0013710659,0.0005368578,-0.0040507684,-0.00078315276,-0.0032085911,-0.00086909847
186.23333333333332,-0.0016986423,0.0005710155,-0.0046346467,-0.0006249781,-0.0035182326,-0.0011909967
186.26666666666665,-0.001938563,0.0006212053,-0.0052310308,-0.0004945244,-0.0038208691,-0.0015074986
186.3,-0.0021235198,0.0007108124,-0.0057642194,-0.00046526687,-0.0041182996,-0.0019124183
186.33333333333334,-0.0022400771,0.000826292,-0.0061547826,-0.00057760417,-0.004418225,-0.0023917456
186.36666666666667,-0.002289815,0.00092296966,-0.006370501,-0.00080422044,-0.00469659,-0.0028424696
186.4,-0.0022601378,0.00096957805,-0.006451744,-0.0010904814,-0.0048941695,-0.0032491498
186.43333333333334,-0.0021627448,0.0009887597,-0.006336946,-0.0013829848,-0.004999606,-0.0036448601
186.46666666666667,-0.0020125352,0.0009950746,-0.005985418,-0.0016326656,-0.005095302,-0.0040889885
186.5,-0.001810175,0.0009758816,-0.0055578905,-0.0019184602,-0.0052588717,-0.004564657
186.53333333333333,-0.0015245758,0.00092797546,-0.0052476893,-0.0022702296,-0.005491354,-0.0050041163
186.56666666666666,-0.0011753617,0.00082976144,-0.005033521,-0.0026047204,-0.0057638125,-0.0053978194
186.6,-0.0008404113,0.00067365635,-0.004859293,-0.0028950474,-0.0060706083,-0.0057314886
186.63333333333333,-0.0005425671,0.0005068255,-0.004772259,-0.0031711473,-0.006356689,-0.006028555
186.66666666666666,-0.0002968505,0.0003460653,-0.004842356,-0.0034766123,-0.006528871,-0.006349067
186.7,-0.0001632898,0.00021099002,-0.004954326,-0.0038737599,-0.0065858793,-0.0066687395
186.73333333333332,-0.0001804683,0.00011497918,-0.0049379594,-0.0043428415,-0.0066259583,-0.007008724
186.76666666666665,-0.0003162383,3.3294047e-05,-0.004860459,-0.004776364,-0.0067032995,-0.0073585366
186.8,-0.00049668085,-4.380964e-05,-0.0049402183,-0.005066383,-0.006778634,-0.007624357
186.83333333333334,-0.000704982,-0.00012098055,-0.005212708,-0.0051322374,-0.006795304,-0.007825776
186.86666666666667,-0.00097116624,-0.00019580654,-0.0055614403,-0.005077989,-0.0067855213,-0.007995178
186.9,-0.0012724438,-0.00024873758,-0.0059352117,-0.005074738,-0.0068330974,-0.0081563145
186.93333333333334,-0.0015472032,-0.00026572926,-0.006345157,-0.005052263,-0.006930874,-0.0083387615
186.96666666666667,-0.0017845514,-0.00025547063,-0.006821936,-0.0050108475,-0.006998851,-0.008517672
187.0,-0.0020015994,-0.0002142,-0.0072932504,-0.0049880133,-0.0070071975,-0.008632736
187.03333333333333,-0.0021986344,-0.00016752191,-0.007630878,-0.0049817874,-0.006985607,-0.008729564
187.06666666666666,-0.0023301058,-0.00012860014,-0.007803537,-0.005000303,-0.0069359187,-0.008861992
187.1,-0.0023740022,-9.174849e-05,-0.007805298,-0.0050039236,-0.00683307,-0.008993989
187.13333333333333,-0.0023283206,-6.671436e-05,-0.007627951,-0.0049967556,-0.006690668,-0.009125866
187.16666666666666,-0.0022152339,-5.8742065e-05,-0.007350936,-0.005001297,-0.0065664584,-0.009237433
187.2,-0.002025076,-5.664691e-05,-0.0070562456,-0.005019857,-0.006433851,-0.009291507
187.23333333333332,-0.0017604257,-7.196635e-05,-0.006679918,-0.005061657,-0.006243314,-0.009290513
187.26666666666665,-0.0014551602,-9.838425e-05,-0.006130944,-0.0051162466,-0.0060082106,-0.009248938
187.3,-0.0011364289,-0.00012458656,-0.0054704985,-0.005202815,-0.0057677645,-0.009223854
187.33333333333334,-0.0007964257,-0.00015439514,-0.0048602787,-0.005332535,-0.0055311266,-0.009234367
187.36666666666667,-0.00044343286,-0.00018511375,-0.004339095,-0.005485276,-0.005312534,-0.009221681
187.4,-0.00011223341,-0.00022658742,-0.0038117,-0.0055767684,-0.0051343753,-0.009164704
187.43333333333334,0.00015663478,-0.00029410227,-0.0033110983,-0.0056232116,-0.004979794,-0.0090790875
187.46666666666667,0.0003721867,-0.00035631767,-0.0030083116,-0.0056474465,-0.004816954,-0.009005771
187.5,0.0005281461,-0.00038797013,-0.0029247534,-0.00565744,-0.0046291617,-0.008955575
187.53333333333333,0.0005855323,-0.00038955774,-0.0029035215,-0.005639785,-0.0044624144,-0.008881626
187.56666666666666,0.00051693665,-0.00036558593,-0.0028656786,-0.0055460744,-0.00435439,-0.008743621
187.6,0.00037567655,-0.00031846325,-0.002925625,-0.005400963,-0.0042739674,-0.008560929
187.63333333333333,0.00019829044,-0.0002448325,-0.0031722272,-0.005250893,-0.0041549234,-0.008340709
187.66666666666666,-2.6481182e-05,-0.00014972666,-0.0035044253,-0.005110924,-0.003965526,-0.00811109
187.7,-0.00030625626,-4.247303e-05,-0.003783819,-0.004929528,-0.0037687663,-0.00789646
187.73333333333332,-0.0005810869,8.11435e-05,-0.004036472,-0.004598737,-0.0036039057,-0.0076434086
187.76666666666665,-0.00081160956,0.00020521437,-0.004306572,-0.004161411,-0.0034175264,-0.0073430985
187.8,-0.0010037463,0.00031832914,-0.004519881,-0.0037474926,-0.0031860475,-0.0070125316
187.83333333333334,-0.0011667542,0.00043120736,-0.004610114,-0.0034231525,-0.0029336,-0.0066501633
187.86666666666667,-0.0012535887,0.00053805194,-0.004582707,-0.0031284208,-0.002666221,-0.006271502
187.9,-0.0012385122,0.00062210637,-0.004404094,-0.0028015187,-0.002363421,-0.005892993
187.93333333333334,-0.0011379487,0.0006738853,-0.004055909,-0.0024575242,-0.0020135636,-0.0055483878
187.96666666666667,-0.00097509427,0.0007015809,-0.0036167344,-0.002241427,-0.0016524096,-0.005256108
188.0,-0.00073053763,0.0007149439,-0.0031726388,-0.0022137647,-0.0013206096,-0.004997857
188.03333333333333,-0.00040451565,0.00071069156,-0.0027042336,-0.0022913972,-0.0010182655,-0.004716264
188.06666666666666,-5.945695e-05,0.0006685979,-0.002181171,-0.0023802707,-0.0006915779,-0.004373457
188.1,0.00024485818,0.00060162874,-0.0016322057,-0.0023934923,-0.0002851495,-0.0039944025
188.13333333333333,0.0005031355,0.00051548507,-0.0011087871,-0.0023145245,0.00019812275,-0.0036298302
188.16666666666666,0.00070260104,0.00041239103,-0.0005773316,-0.0021872353,0.0007209585,-0.0032732629
188.2,0.0008306242,0.0003200305,-1.866257e-05,-0.0020568278,0.0012277674,-0.0029031641
188.23333333333332,0.0008967291,0.00026325003,0.00047275232,-0.0019638303,0.0016720206,-0.0025377797
188.26666666666665,0.00092986657,0.0002486623,0.0007651377,-0.0019101213,0.0020544645,-0.0021680703
188.3,0.0009303654,0.00028596615,0.00086348504,-0.0018096808,0.0024021857,-0.0017613828
188.33333333333334,0.00086238893,0.00035807784,0.0008523568,-0.001582769,0.0027368811,-0.0013275233
188.36666666666667,0.00073539227,0.00045037857,0.000780717,-0.0012461372,0.0030618529,-0.00088845764
188.4,0.00059259945,0.00057728455,0.0006535151,-0.00080507866,0.0033422303,-0.00047870987
188.43333333333334,0.00042211614,0.0007396228,0.00051321386,-0.00031547912,0.0035745623,-0.00012754317
188.46666666666667,0.00022762487,0.0009404624,0.00039156503,0.00020273271,0.0038249143,0.00021343725
188.5,3.456298e-05,0.0011536387,0.00029551482,0.0006953594,0.00414153,0.0005798234
188.53333333333333,-0.000125364,0.0013457829,0.00024190934,0.0011026935,0.00449534,0.00096949574
188.56666666666666,-0.00024031434,0.0015173957,0.00025984453,0.0014305443,0.0048381127,0.00135695
188.6,-0.00029955833,0.0016752671,0.00035994113,0.0017265019,0.005170344,0.0017086718
188.63333333333333,-0.00029889657,0.0018085827,0.00057026185,0.002022953,0.005467177,0.0020811728
188.66666666666666,-0.00021749022,0.0019033558,0.00089082716,0.0023450875,0.0057067084,0.0024894602
188.7,-5.0359697e-05,0.0019504222,0.0012595572,0.002628406,0.0059308237,0.0028818683
188.73333333333332,0.00019078955,0.0019837758,0.0016201199,0.002828181,0.0061792857,0.0032367227
188.76666666666665,0.0004821505,0.0020118658,0.0020005123,0.002958891,0.0064823623,0.0035626586
188.8,0.0007984668,0.0020055247,0.0024898213,0.0030202942,0.006808302,0.0038624918
188.83333333333334,0.0011004314,0.0019671933,0.0031026225,0.0030486633,0.007083115,0.004149633
188.86666666666667,0.0013857883,0.0019101813,0.0036983765,0.0030910731,0.007263852,0.004447356
188.9,0.001655522,0.0018507865,0.004169111,0.0030924599,0.00734207,0.0047630174
188.93333333333334,0.0018916961,0.0018087281,0.004508389,0.0030192267,0.0073879063,0.005027586
188.96666666666667,0.0020428435,0.0017877371,0.0047467374,0.0029103628,0.007485557,0.0052007986
189.0,0.0020839965,0.0017776896,0.00486956,0.002829545,0.0076521845,0.0053457664
189.03333333333333,0.0020215362,0.0017711505,0.0048399726,0.0028497707,0.007755587,0.0055638663
189.06666666666666,0.0018486487,0.0017659606,0.0046422654,0.0029919848,0.007756539,0.0058451737
189.1,0.0015655447,0.0017658806,0.00433253,0.0032698044,0.0077682994,0.0061258962
189.13333333333333,0.0012082225,0.0017734536,0.0039418684,0.003630033,0.007829028,0.0063063693
189.16666666666666,0.00082530867,0.0018129316,0.0034740255,0.0039439346,0.007873686,0.006443881
189.2,0.00045881822,0.0019113354,0.0029236418,0.004174047,0.007853245,0.00657864
189.23333333333332,0.000116952666,0.0020485797,0.002354552,0.004380883,0.0077511105,0.006704811
189.26666666666665,-0.00018373202,0.0022022512,0.0018594103,0.0045701116,0.0075836726,0.0068257414
189.3,-0.0004070412,0.0023517495,0.0014792567,0.004741117,0.0074208356,0.006944123
189.33333333333334,-0.00054327364,0.0024682556,0.0012139538,0.0049176374,0.0072937747,0.0070368117
189.36666666666667,-0.0005924813,0.0025582989,0.0010597869,0.005153281,0.0071351947,0.0071348823
189.4,-0.00055453274,0.0026277846,0.0010061836,0.005403892,0.006942935,0.0072376328
189.43333333333334,-0.00043493166,0.002682233,0.0010563466,0.005579143,0.006776076,0.007304516
189.46666666666667,-0.00025250288,0.0027228543,0.0012479322,0.0056383163,0.00664253,0.0073083597
189.5,-3.4058176e-05,0.0027385612,0.0015473727,0.0055406634,0.006507578,0.0072324676
189.53333333333333,0.000205266,0.0027191301,0.0018738344,0.005300013,0.006346526,0.0071189525
189.56666666666666,0.00046143302,0.0026720613,0.002184566,0.005005451,0.006190083,0.0069832546
189.6,0.0007111402,0.0025940258,0.0025347935,0.0047125006,0.006111029,0.006821063
189.63333333333333,0.000919014,0.0024847288,0.002910953,0.0044314945,0.0060679964,0.006641844
189.66666666666666,0.0010774763,0.002343528,0.0031960509,0.004148773,0.005934258,0.0064750686
189.7,0.0012087389,0.0021869768,0.0033063379,0.0039012085,0.005682203,0.006342512
189.73333333333332,0.0012942532,0.0020328113,0.0032596632,0.0037565946,0.005347458,0.006212427
189.76666666666665,0.0013131368,0.0019011406,0.0030844165,0.0036539056,0.0049560335,0.0060670357
189.8,0.0012706297,0.001805491,0.002742829,0.0035038805,0.004539351,0.005907596
189.83333333333334,0.00116108,0.001739185,0.002183321,0.0033055397,0.004142929,0.005745343
189.86666666666667,0.0009468908,0.0016910929,0.0014917114,0.0031390747,0.0037672026,0.0056023737
189.9,0.0006244987,0.0016602437,0.0008450962,0.0030804512,0.0033932948,0.005435452
189.93333333333334,0.00024437223,0.001647787,0.00028310443,0.0030322946,0.0030389586,0.005192647
189.96666666666667,-0.00014178932,0.0016637631,-0.00024676486,0.0029049248,0.002725175,0.0048775743
190.0,-0.0005171064,0.001694316,-0.000724265,0.002697437,0.0024304325,0.0045550484
190.03333333333333,-0.00087861833,0.0017256003,-0.0011076297,0.0024996973,0.0021038614,0.004321562
190.06666666666666,-0.0011750837,0.001744695,-0.0014491302,0.0024205076,0.0017109811,0.0041460865
190.1,-0.0013532619,0.0017529887,-0.0018059707,0.002500799,0.0012397448,0.0039663077
190.13333333333333,-0.0014194141,0.0017635345,-0.002175826,0.0026910196,0.0007157204,0.0037388124
190.16666666666666,-0.0013880404,0.001794474,-0.0025426354,0.0028034376,0.00020577168,0.0034437238
190.2,-0.0012744181,0.001847978,-0.002867012,0.0027248627,-0.00027644366,0.0031361391
190.23333333333332,-0.0011012349,0.001911787,-0.0030577355,0.0025225359,-0.00069144025,0.0028170634
190.26666666666665,-0.0009061955,0.0019590878,-0.0030435144,0.0022871494,-0.00102127,0.0024619736
190.3,-0.0007154064,0.0019804388,-0.0028192725,0.002072361,-0.0013182068,0.0020808245
190.33333333333334,-0.00051957904,0.0019713081,-0.0024899677,0.0018512979,-0.0016482531,0.001690239
190.36666666666667,-0.00030176248,0.0019338847,-0.0021872646,0.0015852395,-0.0019913493,0.0013425092
190.4,-7.92449e-05,0.0018668701,-0.0019669298,0.0013054152,-0.002318379,0.0010365739
190.43333333333334,0.00010905025,0.0017627686,-0.0018361608,0.0010648458,-0.0026574146,0.00074232114
190.46666666666667,0.00024650004,0.0016240138,-0.0018539128,0.0008577463,-0.0030313598,0.00048031582
190.5,0.00032816647,0.0014791624,-0.0020409173,0.00063153054,-0.003465466,0.00020566778
190.53333333333333,0.00034669376,0.0013342283,-0.0023580662,0.0003861039,-0.0039586183,-0.00013306818
190.56666666666666,0.00029274664,0.0011815657,-0.002768362,7.977232e-05,-0.0044250716,-0.0005662176
190.6,0.00016092737,0.001033059,-0.003214867,-0.00033708377,-0.004831093,-0.0010333618
190.63333333333333,-6.1510815e-05,0.0009063328,-0.0036690808,-0.00079552864,-0.005241945,-0.0014773256
190.66666666666666,-0.0003481169,0.00078996504,-0.0041897045,-0.0012152522,-0.0056706537,-0.0018803792
190.7,-0.0006577566,0.0006850547,-0.004795111,-0.001560072,-0.006099485,-0.0022147982
190.73333333333332,-0.0009765368,0.00060138,-0.0054110736,-0.0018101316,-0.0065545347,-0.00250328
190.76666666666665,-0.001283529,0.0005352751,-0.006025442,-0.0019628336,-0.007011125,-0.002755903
190.8,-0.0015552484,0.00049150083,-0.006692335,-0.0020308178,-0.0074068294,-0.0029650873
190.83333333333334,-0.0017962483,0.0004708703,-0.007371839,-0.0020321154,-0.007730384,-0.0031943887
190.86666666666667,-0.002016776,0.00048142608,-0.007923795,-0.0019853252,-0.007961993,-0.003474201
